timestamp,frame_id,msg_name,data_hex
1789543710.1601753,1621,MCUTempData,96009600d0ff0f00
1789543710.1627855,1630,McuCpuLoad,1100000004000000
1789543710.1627855,1631,HSD_PORT_Status,0300030000000000
1789543710.1704934,1622,SocTXStatus,ffffffff011e1e1e
1789543710.1704934,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543710.1704934,1624,SocTXStatus2,ff7f1007000013b2
1789543710.1704934,1625,SocTXStatus3,2f002e2d2f310000
1789543710.1807308,1626,McuLSDStatus,0000000000010100
1789543710.1807308,1627,Mcu_USV_Status,340000006e980000
1789543710.1807308,1628,McuHSDStatus,8800000000000000
1789543710.1807308,1629,McuCanStatus,0f4a4a4a4a000000
1789543710.2532492,1281,,0000ffffffffffff
1789543710.2609205,1616,MCUVoltageData1,0000000112380001
1789543710.2609205,1617,MCUVoltageData2,0b540001031a0119
1789543710.2609205,1618,MCUVoltageData3,1758105d04600c09
1789543710.2609205,1619,MCUVoltageData4,031d1753031c0319
1789543710.2609205,1620,MCUVoltageData5,105b0460014e0461
1789543710.2609205,1621,MCUTempData,96009600d0ff0f00
1789543710.2609205,1631,HSD_PORT_Status,0300030000000000
1789543710.2710972,1622,SocTXStatus,ffffffff011e1e1e
1789543710.2710972,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543710.2710972,1624,SocTXStatus2,ff7f1007000013b3
1789543710.2710972,1625,SocTXStatus3,2f002e2d2f300000
1789543710.2812822,1626,McuLSDStatus,0000000000010100
1789543710.2812822,1627,Mcu_USV_Status,340000006e990000
1789543710.2812822,1628,McuHSDStatus,8800000000000000
1789543710.2812822,1629,McuCanStatus,0f54545454000000
1789543710.3519537,1281,,0000ffffffffffff
1789543710.359637,1616,MCUVoltageData1,0000000112380001
1789543710.359637,1617,MCUVoltageData2,0b540000031a0119
1789543710.3621635,1618,MCUVoltageData3,1759105d045f0c09
1789543710.3621635,1619,MCUVoltageData4,031d1753031c0319
1789543710.3621635,1620,MCUVoltageData5,105b045f014e0461
1789543710.3621635,1621,MCUTempData,96009600d0ff0f00
1789543710.3621635,1631,HSD_PORT_Status,0300030000000000
1789543710.3698347,1622,SocTXStatus,ffffffff011e1e1e
1789543710.3698347,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543710.3698347,1624,SocTXStatus2,ff7f1007000013b4
1789543710.3698347,1625,SocTXStatus3,2f002e2d2f320000
1789543710.3800733,1626,McuLSDStatus,0000000000010100
1789543710.3800733,1627,Mcu_USV_Status,340000006e9a0000
1789543710.3800733,1628,McuHSDStatus,8800000000000000
1789543710.3800733,1629,McuCanStatus,0f5e5e5e5e000000
1789543710.4507673,1281,,0000ffffffffffff
1789543710.460999,1616,MCUVoltageData1,0000000112380001
1789543710.460999,1617,MCUVoltageData2,0b540000031a0119
1789543710.460999,1618,MCUVoltageData3,1758105d045f0c09
1789543710.460999,1619,MCUVoltageData4,031d1752031c0319
1789543710.460999,1620,MCUVoltageData5,105b045f014e0461
1789543710.460999,1621,MCUTempData,96009600d0ff0f00
1789543710.460999,1631,HSD_PORT_Status,0300030000000000
1789543710.4712234,1622,SocTXStatus,ffffffff011e1e1e
1789543710.4712234,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543710.4712234,1624,SocTXStatus2,ff7f1007000013b5
1789543710.4712234,1625,SocTXStatus3,2f002e2d2f320000
1789543710.4789321,1626,McuLSDStatus,0000000000010100
1789543710.4815803,1627,Mcu_USV_Status,340000006e9b0000
1789543710.4815803,1628,McuHSDStatus,8800000000000000
1789543710.4815803,1629,McuCanStatus,0f68686868000000
1789543710.5520525,1281,,0000ffffffffffff
1789543710.5593858,1616,MCUVoltageData1,0001000112380001
1789543710.5619066,1617,MCUVoltageData2,0b540000031a0119
1789543710.5619066,1618,MCUVoltageData3,1758105d045f0c09
1789543710.5619066,1619,MCUVoltageData4,031d1753031c0319
1789543710.5619066,1620,MCUVoltageData5,105b045f014e0461
1789543710.5619066,1621,MCUTempData,96009600d0ff0f00
1789543710.5619066,1631,HSD_PORT_Status,0300030000000000
1789543710.5696115,1622,SocTXStatus,ffffffff011e1e1e
1789543710.5696115,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543710.5696115,1624,SocTXStatus2,ff7f1007000013b6
1789543710.5696115,1625,SocTXStatus3,2f002e2d2f300000
1789543710.5796194,1626,McuLSDStatus,0000000000010100
1789543710.5796194,1627,Mcu_USV_Status,340000006e9c0000
1789543710.5796194,1628,McuHSDStatus,8800000000000000
1789543710.5796194,1629,McuCanStatus,0f72727272000000
1789543710.6507056,1281,,0000ffffffffffff
1789543710.6610188,1616,MCUVoltageData1,0000000112380001
1789543710.6610188,1617,MCUVoltageData2,0b540000031a0119
1789543710.6610188,1618,MCUVoltageData3,1758105d04600c0a
1789543710.6610188,1619,MCUVoltageData4,031d1752031c0319
1789543710.6610188,1620,MCUVoltageData5,105b0460014e0461
1789543710.6610188,1621,MCUTempData,96009600d0ff0f00
1789543710.6610188,1630,McuCpuLoad,1100000004000000
1789543710.6610188,1631,HSD_PORT_Status,0300030000000000
1789543710.6712344,1622,SocTXStatus,ffffffff011e1e1e
1789543710.6712344,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543710.6712344,1624,SocTXStatus2,ff7f1007000013b7
1789543710.6712344,1625,SocTXStatus3,2f002e2d2f310000
1789543710.6814284,1626,McuLSDStatus,0000000000010100
1789543710.6814284,1627,Mcu_USV_Status,340000006e9d0000
1789543710.6814284,1628,McuHSDStatus,8800000000000000
1789543710.6814284,1629,McuCanStatus,0f7c7c7c7c000000
1789543710.7506757,1281,,0000ffffffffffff
1789543710.7610226,1616,MCUVoltageData1,0000000112380001
1789543710.7610226,1617,MCUVoltageData2,0b540000031a0119
1789543710.7610226,1618,MCUVoltageData3,1759105d04600c09
1789543710.7610226,1619,MCUVoltageData4,031d1752031c0319
1789543710.7610226,1620,MCUVoltageData5,105b0460014e0461
1789543710.7610226,1621,MCUTempData,96009600d0ff0f00
1789543710.7610226,1631,HSD_PORT_Status,0300030000000000
1789543710.7712483,1622,SocTXStatus,ffffffff011e1e1e
1789543710.7712483,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543710.7712483,1624,SocTXStatus2,ff7f1007000013b8
1789543710.7712483,1625,SocTXStatus3,2f002e2d2f310000
1789543710.7789555,1626,McuLSDStatus,0000000000010100
1789543710.7814794,1627,Mcu_USV_Status,340000006e9e0000
1789543710.7814794,1628,McuHSDStatus,8800000000000000
1789543710.7814794,1629,McuCanStatus,0f86868686000000
1789543710.8507962,1281,,0000ffffffffffff
1789543710.8601365,1616,MCUVoltageData1,0000000112380001
1789543710.8601365,1617,MCUVoltageData2,0b540000031a0119
1789543710.8601365,1618,MCUVoltageData3,1758105d045f0c09
1789543710.8601365,1619,MCUVoltageData4,031d1753031c0319
1789543710.8626554,1620,MCUVoltageData5,105b0460014e0461
1789543710.8626554,1621,MCUTempData,96009600d0ff0f00
1789543710.8626554,1631,HSD_PORT_Status,0300030000000000
1789543710.8698084,1622,SocTXStatus,ffffffff011e1e1e
1789543710.8698084,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543710.8698084,1624,SocTXStatus2,ff7f1007000013b9
1789543710.8698084,1625,SocTXStatus3,2f002e2d2f310000
1789543710.8794634,1626,McuLSDStatus,0000000000010100
1789543710.8794634,1627,Mcu_USV_Status,340000006e9f0000
1789543710.8821144,1628,McuHSDStatus,8800000000000000
1789543710.8821144,1629,McuCanStatus,0f90909090000000
1789543710.952085,1281,,0000ffffffffffff
1789543710.9598675,1616,MCUVoltageData1,0000000112380001
1789543710.9598675,1617,MCUVoltageData2,0b540000031a0119
1789543710.9598675,1618,MCUVoltageData3,1758105d04600c0a
1789543710.962392,1619,MCUVoltageData4,031d1752031c0319
1789543710.962392,1620,MCUVoltageData5,105b045f014e0461
1789543710.962392,1621,MCUTempData,96009600d0ff0f00
1789543710.962392,1631,HSD_PORT_Status,0300030000000000
1789543710.9701385,1622,SocTXStatus,ffffffff011e1e1e
1789543710.9701385,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543710.9701385,1624,SocTXStatus2,ff7f1007000013ba
1789543710.9701385,1625,SocTXStatus3,2f002e2d2f2f0000
1789543710.980534,1626,McuLSDStatus,0000000000010100
1789543710.980534,1627,Mcu_USV_Status,340000006ea00000
1789543710.980534,1628,McuHSDStatus,8800000000000000
1789543710.980534,1629,McuCanStatus,0f9a9a9a9a000000
1789543711.052055,1281,,0000ffffffffffff
1789543711.059783,1616,MCUVoltageData1,0000000112380001
1789543711.059783,1617,MCUVoltageData2,0b540000031a0119
1789543711.0623078,1618,MCUVoltageData3,1759105d04600c09
1789543711.0623078,1619,MCUVoltageData4,031d1752031c0319
1789543711.0623078,1620,MCUVoltageData5,105b0460014e0461
1789543711.0623078,1621,MCUTempData,96009600d0ff0f00
1789543711.0623078,1631,HSD_PORT_Status,0300030000000000
1789543711.0701597,1622,SocTXStatus,ffffffff011e1e1e
1789543711.0701597,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543711.0701597,1624,SocTXStatus2,ff7f1007000013bb
1789543711.0701597,1625,SocTXStatus3,2f002e2d2f350000
1789543711.0806725,1626,McuLSDStatus,0000000000010100
1789543711.0806725,1627,Mcu_USV_Status,340000006ea10000
1789543711.0806725,1628,McuHSDStatus,8800000000000000
1789543711.0806725,1629,McuCanStatus,0fa4a4a4a4000000
1789543711.1522968,1281,,0000ffffffffffff
1789543711.1615796,1616,MCUVoltageData1,0000000112370001
1789543711.1615796,1617,MCUVoltageData2,0b540000031a0119
1789543711.1615796,1618,MCUVoltageData3,1759105d04600c09
1789543711.1615796,1619,MCUVoltageData4,031d1752031c0319
1789543711.1615796,1620,MCUVoltageData5,105b0460014e0461
1789543711.1615796,1621,MCUTempData,96009600d0ff0f00
1789543711.1615796,1630,McuCpuLoad,1100000004000000
1789543711.1615796,1631,HSD_PORT_Status,0300030000000000
1789543711.1691558,1622,SocTXStatus,ffffffff011e1e1e
1789543711.171807,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543711.171807,1624,SocTXStatus2,ff7f1007000013bc
1789543711.171807,1625,SocTXStatus3,2f002e2d2f350000
1789543711.1794636,1626,McuLSDStatus,0000000000010100
1789543711.1794636,1627,Mcu_USV_Status,340000006ea20000
1789543711.1794636,1628,McuHSDStatus,8800000000000000
1789543711.1819904,1629,McuCanStatus,0faeaeaeae000000
1789543711.2511237,1281,,0000ffffffffffff
1789543711.2613113,1616,MCUVoltageData1,0000000112380001
1789543711.2613113,1617,MCUVoltageData2,0b540000031a0119
1789543711.2613113,1618,MCUVoltageData3,1759105d04600c09
1789543711.2613113,1619,MCUVoltageData4,031d1752031c0319
1789543711.2613113,1620,MCUVoltageData5,105b045f014e0461
1789543711.2613113,1621,MCUTempData,96009600d0ff0f00
1789543711.2613113,1631,HSD_PORT_Status,0300030000000000
1789543711.2692025,1622,SocTXStatus,ffffffff011e1e1e
1789543711.2692025,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543711.2718832,1624,SocTXStatus2,ff7f1007000013bd
1789543711.2718832,1625,SocTXStatus3,2f002e2d2f360000
1789543711.2796602,1626,McuLSDStatus,0000000000010100
1789543711.2796602,1627,Mcu_USV_Status,340000006ea30000
1789543711.2796602,1628,McuHSDStatus,8800000000000000
1789543711.2796602,1629,McuCanStatus,0fb8b8b8b8000000
1789543711.351395,1281,,0000ffffffffffff
1789543711.3616328,1616,MCUVoltageData1,0000000112380001
1789543711.3616328,1617,MCUVoltageData2,0b540000031a0119
1789543711.3616328,1618,MCUVoltageData3,1758105d045f0c0a
1789543711.3616328,1619,MCUVoltageData4,031d1753031c0319
1789543711.3616328,1620,MCUVoltageData5,105b045f014e0461
1789543711.3616328,1621,MCUTempData,96009600d0ff0f00
1789543711.3616328,1631,HSD_PORT_Status,0300030000000000
1789543711.3692877,1622,SocTXStatus,ffffffff011e1e1e
1789543711.3692877,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543711.372042,1624,SocTXStatus2,ff7f1007000013be
1789543711.372042,1625,SocTXStatus3,2f002e2d2f320000
1789543711.3797593,1626,McuLSDStatus,0000000000010100
1789543711.3797593,1627,Mcu_USV_Status,340000006ea40000
1789543711.3797593,1628,McuHSDStatus,8800000000000000
1789543711.3822782,1629,McuCanStatus,0fc2c2c2c2000000
1789543711.45201,1281,,0000ffffffffffff
1789543711.4596593,1616,MCUVoltageData1,0001000112380001
1789543711.4596593,1617,MCUVoltageData2,0b540000031a0119
1789543711.4622514,1618,MCUVoltageData3,1758105d04600c09
1789543711.4622514,1619,MCUVoltageData4,031d1752031c0319
1789543711.4622514,1620,MCUVoltageData5,105b0460014e0461
1789543711.4622514,1621,MCUTempData,96009600d0ff0f00
1789543711.4622514,1631,HSD_PORT_Status,0300030000000000
1789543711.469908,1622,SocTXStatus,ffffffff011e1e1e
1789543711.469908,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543711.469908,1624,SocTXStatus2,ff7f1007000013bf
1789543711.469908,1625,SocTXStatus3,2f002e2d2f320000
1789543711.4801345,1626,McuLSDStatus,0000000000010100
1789543711.4801345,1627,Mcu_USV_Status,340000006ea50000
1789543711.4801345,1628,McuHSDStatus,8800000000000000
1789543711.4801345,1629,McuCanStatus,0fcccccccc000000
1789543711.5529099,1281,,0000ffffffffffff
1789543711.5606022,1616,MCUVoltageData1,0000000112380001
1789543711.5606022,1617,MCUVoltageData2,0b540001031a0119
1789543711.5606022,1618,MCUVoltageData3,1759105d04600c09
1789543711.5606022,1619,MCUVoltageData4,031d1752031c0319
1789543711.5606022,1620,MCUVoltageData5,105b045f014e0461
1789543711.5606022,1621,MCUTempData,96009600d0ff0f00
1789543711.5606022,1631,HSD_PORT_Status,0300030000000000
1789543711.5708444,1622,SocTXStatus,ffffffff011e1e1e
1789543711.5708444,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543711.5708444,1624,SocTXStatus2,ff7f1007000013c0
1789543711.5708444,1625,SocTXStatus3,2f002e2d2f310000
1789543711.5810714,1626,McuLSDStatus,0000000000010100
1789543711.5810714,1627,Mcu_USV_Status,340000006ea60000
1789543711.5810714,1628,McuHSDStatus,8800000000000000
1789543711.5810714,1629,McuCanStatus,0fd6d6d6d6000000
1789543711.6519725,1281,,0000ffffffffffff
1789543711.6596665,1616,MCUVoltageData1,0000000112380001
1789543711.6596665,1617,MCUVoltageData2,0b540000031a0119
1789543711.6596665,1618,MCUVoltageData3,1758105d04600c09
1789543711.6621864,1619,MCUVoltageData4,031d1752031c0319
1789543711.6621864,1620,MCUVoltageData5,105b0460014e0461
1789543711.6621864,1621,MCUTempData,96009600d0ff0f00
1789543711.6621864,1630,McuCpuLoad,1100000004000000
1789543711.6621864,1631,HSD_PORT_Status,0300030000000000
1789543711.6699224,1622,SocTXStatus,ffffffff011e1e1e
1789543711.6699224,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543711.6699224,1624,SocTXStatus2,ff7f1007000013c1
1789543711.6699224,1625,SocTXStatus3,2f002e2d2f350000
1789543711.6801484,1626,McuLSDStatus,0000000000010100
1789543711.6801484,1627,Mcu_USV_Status,340000006ea70000
1789543711.6801484,1628,McuHSDStatus,8800000000000000
1789543711.6801484,1629,McuCanStatus,0fe0e0e0e0000000
1789543711.750674,1281,,0000ffffffffffff
1789543711.7609153,1616,MCUVoltageData1,0000000112380001
1789543711.7609153,1617,MCUVoltageData2,0b540000031a0119
1789543711.7609153,1618,MCUVoltageData3,1759105d045f0c09
1789543711.7609153,1619,MCUVoltageData4,031d1752031c0319
1789543711.7609153,1620,MCUVoltageData5,105b045f014e0461
1789543711.7609153,1621,MCUTempData,96009600d0ff0f00
1789543711.7609153,1631,HSD_PORT_Status,0300030000000000
1789543711.77116,1622,SocTXStatus,ffffffff011e1e1e
1789543711.77116,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543711.77116,1624,SocTXStatus2,ff7f1007000013c2
1789543711.77116,1625,SocTXStatus3,2f002e2d2f320000
1789543711.7788684,1626,McuLSDStatus,0000000000010100
1789543711.781537,1627,Mcu_USV_Status,340000006ea80000
1789543711.781537,1628,McuHSDStatus,8800000000000000
1789543711.781537,1629,McuCanStatus,0feaeaeaea000000
1789543711.8508763,1281,,0000ffffffffffff
1789543711.861112,1616,MCUVoltageData1,0000000112370001
1789543711.861112,1617,MCUVoltageData2,0b540000031a0119
1789543711.861112,1618,MCUVoltageData3,1758105d04600c09
1789543711.861112,1619,MCUVoltageData4,031d1752031c0319
1789543711.861112,1620,MCUVoltageData5,105b0460014e0461
1789543711.861112,1621,MCUTempData,96009600d0ff0f00
1789543711.861112,1631,HSD_PORT_Status,0300030000000000
1789543711.8688293,1622,SocTXStatus,ffffffff011e1e1e
1789543711.8713539,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543711.8713539,1624,SocTXStatus2,ff7f1007000013c3
1789543711.8713539,1625,SocTXStatus3,2f002e2d2f310000
1789543711.8790877,1626,McuLSDStatus,0000000000010100
1789543711.8817346,1627,Mcu_USV_Status,340000006ea90000
1789543711.8817346,1628,McuHSDStatus,8800000000000000
1789543711.8817346,1629,McuCanStatus,0ff4f4f4f4000000
1789543711.9524658,1281,,0000ffffffffffff
1789543711.9601903,1616,MCUVoltageData1,0000000112370001
1789543711.9601903,1617,MCUVoltageData2,0b540001031a0119
1789543711.9601903,1618,MCUVoltageData3,1758105d045f0c09
1789543711.9627142,1619,MCUVoltageData4,031d1752031c0319
1789543711.9627142,1620,MCUVoltageData5,105b045f014e0461
1789543711.9627142,1621,MCUTempData,96009600d0ff0f00
1789543711.9627142,1631,HSD_PORT_Status,0300030000000000
1789543711.9704225,1622,SocTXStatus,ffffffff011e1e1e
1789543711.9704225,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543711.9704225,1624,SocTXStatus2,ff7f1007000013c4
1789543711.9704225,1625,SocTXStatus3,2f002e2d2f310000
1789543711.9809244,1626,McuLSDStatus,0000000000010100
1789543711.9809244,1627,Mcu_USV_Status,340000006eaa0000
1789543711.9809244,1628,McuHSDStatus,8800000000000000
1789543711.9809244,1629,McuCanStatus,0ffefefefe000000
1789543712.0516434,1281,,0000ffffffffffff
1789543712.0613053,1616,MCUVoltageData1,0000000112380001
1789543712.0613053,1617,MCUVoltageData2,0b540000031a0119
1789543712.0613053,1618,MCUVoltageData3,1758105d045f0c0a
1789543712.0613053,1619,MCUVoltageData4,031d1752031c0319
1789543712.0613053,1620,MCUVoltageData5,105b0460014e0461
1789543712.0613053,1621,MCUTempData,96009600d0ff0f00
1789543712.0613053,1631,HSD_PORT_Status,0300030000000000
1789543712.0711167,1622,SocTXStatus,ffffffff011e1e1e
1789543712.0711167,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543712.0711167,1624,SocTXStatus2,ff7f1007000013c5
1789543712.0711167,1625,SocTXStatus3,2f002e2d2f300000
1789543712.0808396,1626,McuLSDStatus,0000000000010100
1789543712.0808396,1627,Mcu_USV_Status,340000006eab0000
1789543712.0808396,1628,McuHSDStatus,8800000000000000
1789543712.0808396,1629,McuCanStatus,0f08080808000000
1789543712.1540592,1281,,0000ffffffffffff
1789543712.1596353,1616,MCUVoltageData1,0000000112380001
1789543712.1596353,1617,MCUVoltageData2,0b540000031a0119
1789543712.1621609,1618,MCUVoltageData3,1758105d04600c09
1789543712.1621609,1619,MCUVoltageData4,031d1752031c0319
1789543712.1621609,1620,MCUVoltageData5,105b0460014e0461
1789543712.1621609,1621,MCUTempData,96009600d0ff0f00
1789543712.1621609,1630,McuCpuLoad,1100000004000000
1789543712.1621609,1631,HSD_PORT_Status,0300030000000000
1789543712.1698954,1622,SocTXStatus,ffffffff011e1e1e
1789543712.1698954,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543712.1698954,1624,SocTXStatus2,ff7f1007000013c6
1789543712.1698954,1625,SocTXStatus3,2f002e2d2f300000
1789543712.1802998,1626,McuLSDStatus,0000000000010100
1789543712.1802998,1627,Mcu_USV_Status,340000006eac0000
1789543712.1802998,1628,McuHSDStatus,8800000000000000
1789543712.1802998,1629,McuCanStatus,0f12121212000000
1789543712.2521129,1281,,0000ffffffffffff
1789543712.259809,1616,MCUVoltageData1,0000000112380001
1789543712.259809,1617,MCUVoltageData2,0b540000031a0119
1789543712.259809,1618,MCUVoltageData3,1758105d04600c09
1789543712.259809,1619,MCUVoltageData4,031d1752031c0319
1789543712.2623522,1620,MCUVoltageData5,105b0460014e0461
1789543712.2623522,1621,MCUTempData,96009600d0ff0f00
1789543712.2623522,1631,HSD_PORT_Status,0300030000000000
1789543712.2698107,1622,SocTXStatus,ffffffff011e1e1e
1789543712.2698107,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543712.2698107,1624,SocTXStatus2,ff7f1007000013c7
1789543712.2698107,1625,SocTXStatus3,2f002e2d2f300000
1789543712.2796354,1626,McuLSDStatus,0000000000010100
1789543712.2796354,1627,Mcu_USV_Status,340000006ead0000
1789543712.2796354,1628,McuHSDStatus,8800000000000000
1789543712.2796354,1629,McuCanStatus,0f1c1c1c1c000000
1789543712.351813,1281,,0000ffffffffffff
1789543712.3595295,1616,MCUVoltageData1,0000000112370001
1789543712.3620539,1617,MCUVoltageData2,0b540000031a0119
1789543712.3620539,1618,MCUVoltageData3,1758105d04600c0a
1789543712.3620539,1619,MCUVoltageData4,031d1752031c0319
1789543712.3620539,1620,MCUVoltageData5,105b0460014e0461
1789543712.3620539,1621,MCUTempData,96009600d0ff0f00
1789543712.3620539,1631,HSD_PORT_Status,0300030000000000
1789543712.3697517,1622,SocTXStatus,ffffffff011e1e1e
1789543712.3697517,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543712.3697517,1624,SocTXStatus2,ff7f1007000013c8
1789543712.3697517,1625,SocTXStatus3,2f002e2d2f310000
1789543712.379889,1626,McuLSDStatus,0000000000010100
1789543712.379889,1627,Mcu_USV_Status,340000006eae0000
1789543712.379889,1628,McuHSDStatus,8800000000000000
1789543712.379889,1629,McuCanStatus,0f26262626000000
1789543712.4509752,1281,,0000ffffffffffff
1789543712.4603722,1616,MCUVoltageData1,0001000112370001
1789543712.4603722,1617,MCUVoltageData2,0b540000031a0119
1789543712.4603722,1618,MCUVoltageData3,1758105c04600c09
1789543712.4603722,1619,MCUVoltageData4,031d1752031c0319
1789543712.4603722,1620,MCUVoltageData5,105b045f014e0461
1789543712.4629698,1621,MCUTempData,96009600d0ff0f00
1789543712.4629698,1631,HSD_PORT_Status,0300030000000000
1789543712.4701579,1622,SocTXStatus,ffffffff011e1e1e
1789543712.4701579,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543712.4701579,1624,SocTXStatus2,ff7f1007000013c9
1789543712.4701579,1625,SocTXStatus3,2f002e2d2f350000
1789543712.4787958,1626,McuLSDStatus,0000000000010100
1789543712.481324,1627,Mcu_USV_Status,340000006eaf0000
1789543712.481324,1628,McuHSDStatus,8800000000000000
1789543712.481324,1629,McuCanStatus,0f30303030000000
1789543712.5530143,1281,,0000ffffffffffff
1789543712.560655,1616,MCUVoltageData1,0000000112380001
1789543712.560655,1617,MCUVoltageData2,0b540000031a0119
1789543712.560655,1618,MCUVoltageData3,1758105d04600c09
1789543712.560655,1619,MCUVoltageData4,031d1753031c0319
1789543712.560655,1620,MCUVoltageData5,105b0460014e0461
1789543712.560655,1621,MCUTempData,96009600d0ff0f00
1789543712.5631802,1631,HSD_PORT_Status,0300030000000000
1789543712.5709682,1622,SocTXStatus,ffffffff011e1e1e
1789543712.5709682,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543712.5709682,1624,SocTXStatus2,ff7f1007000013ca
1789543712.5709682,1625,SocTXStatus3,2f002e2d2f320000
1789543712.5811517,1626,McuLSDStatus,0000000000010100
1789543712.5811517,1627,Mcu_USV_Status,340000006eb00000
1789543712.5811517,1628,McuHSDStatus,8800000000000000
1789543712.5811517,1629,McuCanStatus,0f3a3a3a3a000000
1789543712.6522894,1281,,0000ffffffffffff
1789543712.6594722,1616,MCUVoltageData1,0000000112370001
1789543712.661979,1617,MCUVoltageData2,0b540000031a0119
1789543712.661979,1618,MCUVoltageData3,1758105d045f0c09
1789543712.661979,1619,MCUVoltageData4,031d1752031c0319
1789543712.661979,1620,MCUVoltageData5,105b0460014e0461
1789543712.661979,1621,MCUTempData,96009600d0ff0f00
1789543712.661979,1630,McuCpuLoad,1100000004000000
1789543712.661979,1631,HSD_PORT_Status,0300030000000000
1789543712.669632,1622,SocTXStatus,ffffffff011e1e1e
1789543712.669632,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543712.669632,1624,SocTXStatus2,ff7f1007000013cb
1789543712.669632,1625,SocTXStatus3,2f002e2d2f310000
1789543712.6794329,1626,McuLSDStatus,0000000000010100
1789543712.6794329,1627,Mcu_USV_Status,340000006eb10000
1789543712.6819406,1628,McuHSDStatus,8800000000000000
1789543712.6819406,1629,McuCanStatus,0f44444444000000
1789543712.7525306,1281,,0000ffffffffffff
1789543712.7601366,1616,MCUVoltageData1,0000000112380001
1789543712.7601366,1617,MCUVoltageData2,0b540000031a0119
1789543712.7601366,1618,MCUVoltageData3,1758105d045f0c09
1789543712.7601366,1619,MCUVoltageData4,031d1752031c0319
1789543712.7601366,1620,MCUVoltageData5,105b045f014e0461
1789543712.7626455,1621,MCUTempData,96009600d0ff0f00
1789543712.7626455,1631,HSD_PORT_Status,0300030000000000
1789543712.7703953,1622,SocTXStatus,ffffffff011e1e1e
1789543712.7703953,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543712.7703953,1624,SocTXStatus2,ff7f1007000013cc
1789543712.7703953,1625,SocTXStatus3,2f002e2d2f320000
1789543712.7805302,1626,McuLSDStatus,0000000000010100
1789543712.7805302,1627,Mcu_USV_Status,340000006eb20000
1789543712.7805302,1628,McuHSDStatus,8800000000000000
1789543712.7805302,1629,McuCanStatus,0f4e4e4e4e000000
1789543712.852064,1281,,0000ffffffffffff
1789543712.8598077,1616,MCUVoltageData1,0001000112380001
1789543712.8598077,1617,MCUVoltageData2,0b540000031a0119
1789543712.8623173,1618,MCUVoltageData3,1759105d04600c0a
1789543712.8623173,1619,MCUVoltageData4,031d1752031c0319
1789543712.8623173,1620,MCUVoltageData5,105b0460014e0461
1789543712.8623173,1621,MCUTempData,96009600d0ff0f00
1789543712.8623173,1631,HSD_PORT_Status,0300030000000000
1789543712.8699572,1622,SocTXStatus,ffffffff011e1e1e
1789543712.8699572,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543712.8699572,1624,SocTXStatus2,ff7f1007000013cd
1789543712.8699572,1625,SocTXStatus3,2f002e2d2f320000
1789543712.8802726,1626,McuLSDStatus,0000000000010100
1789543712.8802726,1627,Mcu_USV_Status,340000006eb30000
1789543712.8802726,1628,McuHSDStatus,8800000000000000
1789543712.8802726,1629,McuCanStatus,0f58585858000000
1789543712.9525688,1281,,0000ffffffffffff
1789543712.9602706,1616,MCUVoltageData1,0000000112380001
1789543712.9602706,1617,MCUVoltageData2,0b540000031a0119
1789543712.9602706,1618,MCUVoltageData3,1758105d04600c09
1789543712.9602706,1619,MCUVoltageData4,031d1752031c0319
1789543712.9602706,1620,MCUVoltageData5,105b045f014e0461
1789543712.9602706,1621,MCUTempData,96009600d0ff0f00
1789543712.9627974,1631,HSD_PORT_Status,0300030000000000
1789543712.970588,1622,SocTXStatus,ffffffff011e1e1e
1789543712.970588,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543712.970588,1624,SocTXStatus2,ff7f1007000013ce
1789543712.970588,1625,SocTXStatus3,2f002e2d2f310000
1789543712.9808373,1626,McuLSDStatus,0000000000010100
1789543712.9808373,1627,Mcu_USV_Status,340000006eb40000
